orderNum,text,url,millisecondsOnPage,responseDelay,subjectId,response
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands083.jpg,2870,1480,AL473,100
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments113.jpg,6585,5250,AV940,86
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments116.jpg,2120,1155,AL914,98
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands52.jpg,2705,2085,AQ029,0
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance004.jpg,2660,1480,AR560,94
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments056.jpg,7840,6020,AU922,92
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,3910,2625,AW709,98
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands59.jpg,15035,6400,AR005,5
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance004.jpg,1425,565,AR868,67
49,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands069.jpg,2645,1720,AL016,33
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces099.jpg,3860,3310,AL016,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments055.jpg,8745,5940,AR560,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces107.jpg,2970,2395,AL914,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_hands/substance_hands029.jpg,7040,3955,AU922,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance007.jpg,3850,2325,AV940,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments054.jpg,5515,4785,AL550,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments052.jpg,15455,12465,AR005,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_instruments/substance_injection_instruments113.jpg,14720,13560,AR868,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands087.jpg,6470,4500,AL473,1
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects02.jpg,16800,16155,AQ029,0
50,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces61.jpg,5115,4335,AW709,0
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces099.jpg,3320,1260,AL016,9
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces107.jpg,3000,1710,AL914,3
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments055.jpg,2580,1990,AR560,1
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance007.jpg,9420,7790,AV940,2
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments052.jpg,6230,6230,AR005,5
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments113.jpg,4400,3640,AR868,4
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands087.jpg,2885,1675,AL473,4
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments054.jpg,21420,20510,AL550,2
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects/control_objects02.jpg,5265,4180,AQ029,1
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_hands/substance_hands029.jpg,5650,3510,AU922,1
50,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces61.jpg,7280,5515,AW709,5
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_hands/substance_hands029.jpg,6450,3300,AU922,9
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments055.jpg,5610,2910,AR560,6
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance007.jpg,8855,6520,AV940,3
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces107.jpg,6430,1710,AL914,7
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments052.jpg,20260,19150,AR005,6
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments113.jpg,2485,1710,AR868,1
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands087.jpg,2490,2490,AL473,5
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments054.jpg,8330,6730,AL550,7
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects/control_objects02.jpg,1825,1825,AQ029,5
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces099.jpg,1160,580,AL016,1
50,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces61.jpg,7530,6250,AW709,4
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_hands/substance_hands029.jpg,5230,3210,AU922,99
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces107.jpg,2860,1925,AL914,69
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments055.jpg,7335,5585,AR560,83
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance007.jpg,5000,2480,AV940,88
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects02.jpg,3650,3650,AQ029,50
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments113.jpg,2880,2080,AR868,60
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands087.jpg,3990,1580,AL473,100
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments052.jpg,7290,5695,AR005,70
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments054.jpg,5960,4690,AL550,95
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces099.jpg,2990,1630,AL016,79
50,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces61.jpg,8610,2885,AW709,0
50,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces61.jpg,7335,4665,AW709,31
50,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_hands/substance_hands029.jpg,4645,2235,AU922,99
50,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces107.jpg,1850,1050,AL914,73
50,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments055.jpg,5560,3255,AR560,100
